Column1;country;country_code;indicator;indicator_user;year;value
7972;Greece;GRC;life_expectancy;Life Expectancy (years);1996;"77.69							"
7973;Greece;GRC;life_expectancy;Life Expectancy (years);1997;"78.14							"
7974;Greece;GRC;life_expectancy;Life Expectancy (years);1998;"77.84							"
7975;Greece;GRC;life_expectancy;Life Expectancy (years);1999;"77.99							"
7976;Greece;GRC;life_expectancy;Life Expectancy (years);2000;"77.89							"
7977;Greece;GRC;life_expectancy;Life Expectancy (years);2001;"78.39							"
7978;Greece;GRC;life_expectancy;Life Expectancy (years);2002;"78.64							"
7979;Greece;GRC;life_expectancy;Life Expectancy (years);2003;"78.84							"
7980;Greece;GRC;life_expectancy;Life Expectancy (years);2004;"79.04							"
7981;Greece;GRC;life_expectancy;Life Expectancy (years);2005;"79.24							"
7982;Greece;GRC;life_expectancy;Life Expectancy (years);2006;"79.44							"
7983;Greece;GRC;life_expectancy;Life Expectancy (years);2007;"79.44							"
7984;Greece;GRC;life_expectancy;Life Expectancy (years);2008;"79.94							"
7985;Greece;GRC;life_expectancy;Life Expectancy (years);2009;"80.19							"
7986;Greece;GRC;life_expectancy;Life Expectancy (years);2010;"80.39							"
7987;Greece;GRC;life_expectancy;Life Expectancy (years);2011;"80.73							"
7988;Greece;GRC;life_expectancy;Life Expectancy (years);2012;"80.63							"
7989;Greece;GRC;life_expectancy;Life Expectancy (years);2013;"81.29							"
7990;Greece;GRC;life_expectancy;Life Expectancy (years);2014;"81.39							"
7991;Greece;GRC;life_expectancy;Life Expectancy (years);2015;"81.04							"
7992;Greece;GRC;life_expectancy;Life Expectancy (years);2016;"81.39							"
7993;Greece;GRC;life_expectancy;Life Expectancy (years);2017;"81.29							"
7994;Greece;GRC;life_expectancy;Life Expectancy (years);2018;"81.79							"
7995;Greece;GRC;life_expectancy;Life Expectancy (years);2019;"81.64							"
7996;Greece;GRC;life_expectancy;Life Expectancy (years);2020;"81.09							"
7997;Greece;GRC;life_expectancy;Life Expectancy (years);2021;
7998;Hungary;HUN;life_expectancy;Life Expectancy (years);1960;"68.0							"
7999;Hungary;HUN;life_expectancy;Life Expectancy (years);1961;"68.94							"
8000;Hungary;HUN;life_expectancy;Life Expectancy (years);1962;"67.87							"
8001;Hungary;HUN;life_expectancy;Life Expectancy (years);1963;"68.87							"
8002;Hungary;HUN;life_expectancy;Life Expectancy (years);1964;"69.38							"
8003;Hungary;HUN;life_expectancy;Life Expectancy (years);1965;"69.07							"
8004;Hungary;HUN;life_expectancy;Life Expectancy (years);1966;"69.82							"
8005;Hungary;HUN;life_expectancy;Life Expectancy (years);1967;"69.41							"
8006;Hungary;HUN;life_expectancy;Life Expectancy (years);1968;"69.23							"
8007;Hungary;HUN;life_expectancy;Life Expectancy (years);1969;"69.31							"
8008;Hungary;HUN;life_expectancy;Life Expectancy (years);1970;"69.16							"
8009;Hungary;HUN;life_expectancy;Life Expectancy (years);1971;"69.05							"
8010;Hungary;HUN;life_expectancy;Life Expectancy (years);1972;"69.66							"
8011;Hungary;HUN;life_expectancy;Life Expectancy (years);1973;"69.52							"
8012;Hungary;HUN;life_expectancy;Life Expectancy (years);1974;"69.25							"
8013;Hungary;HUN;life_expectancy;Life Expectancy (years);1975;"69.29							"
8014;Hungary;HUN;life_expectancy;Life Expectancy (years);1976;"69.57							"
8015;Hungary;HUN;life_expectancy;Life Expectancy (years);1977;"69.85							"
8016;Hungary;HUN;life_expectancy;Life Expectancy (years);1978;"69.39							"
8017;Hungary;HUN;life_expectancy;Life Expectancy (years);1979;"69.62							"
8018;Hungary;HUN;life_expectancy;Life Expectancy (years);1980;"69.06							"
8019;Hungary;HUN;life_expectancy;Life Expectancy (years);1981;"69.14							"
8020;Hungary;HUN;life_expectancy;Life Expectancy (years);1982;"69.36							"
8021;Hungary;HUN;life_expectancy;Life Expectancy (years);1983;"68.97							"
8022;Hungary;HUN;life_expectancy;Life Expectancy (years);1984;"69.03							"
8023;Hungary;HUN;life_expectancy;Life Expectancy (years);1985;"68.97							"
8024;Hungary;HUN;life_expectancy;Life Expectancy (years);1986;"69.17							"
8025;Hungary;HUN;life_expectancy;Life Expectancy (years);1987;"69.65							"
8026;Hungary;HUN;life_expectancy;Life Expectancy (years);1988;"70.02							"
8027;Hungary;HUN;life_expectancy;Life Expectancy (years);1989;"69.46							"
8028;Hungary;HUN;life_expectancy;Life Expectancy (years);1990;"69.32							"
8029;Hungary;HUN;life_expectancy;Life Expectancy (years);1991;"69.38							"
8030;Hungary;HUN;life_expectancy;Life Expectancy (years);1992;"69.12							"
8031;Hungary;HUN;life_expectancy;Life Expectancy (years);1993;"69.1							"
8032;Hungary;HUN;life_expectancy;Life Expectancy (years);1994;"69.47							"
8033;Hungary;HUN;life_expectancy;Life Expectancy (years);1995;"69.79							"
8034;Hungary;HUN;life_expectancy;Life Expectancy (years);1996;"70.33							"
8035;Hungary;HUN;life_expectancy;Life Expectancy (years);1997;"70.7							"
8036;Hungary;HUN;life_expectancy;Life Expectancy (years);1998;"70.56							"
8037;Hungary;HUN;life_expectancy;Life Expectancy (years);1999;"70.68							"
8038;Hungary;HUN;life_expectancy;Life Expectancy (years);2000;"71.25							"
8039;Hungary;HUN;life_expectancy;Life Expectancy (years);2001;"72.25							"
8040;Hungary;HUN;life_expectancy;Life Expectancy (years);2002;"72.35							"
8041;Hungary;HUN;life_expectancy;Life Expectancy (years);2003;"72.3							"
8042;Hungary;HUN;life_expectancy;Life Expectancy (years);2004;"72.65							"
8043;Hungary;HUN;life_expectancy;Life Expectancy (years);2005;"72.65							"
8044;Hungary;HUN;life_expectancy;Life Expectancy (years);2006;"73.1							"
8045;Hungary;HUN;life_expectancy;Life Expectancy (years);2007;"73.15							"
8046;Hungary;HUN;life_expectancy;Life Expectancy (years);2008;"73.7							"
8047;Hungary;HUN;life_expectancy;Life Expectancy (years);2009;"73.9							"
8048;Hungary;HUN;life_expectancy;Life Expectancy (years);2010;"74.21							"
8049;Hungary;HUN;life_expectancy;Life Expectancy (years);2011;"74.86							"
8050;Hungary;HUN;life_expectancy;Life Expectancy (years);2012;"75.06							"
8051;Hungary;HUN;life_expectancy;Life Expectancy (years);2013;"75.57							"
8052;Hungary;HUN;life_expectancy;Life Expectancy (years);2014;"75.76							"
8053;Hungary;HUN;life_expectancy;Life Expectancy (years);2015;"75.57							"
8054;Hungary;HUN;life_expectancy;Life Expectancy (years);2016;"76.06							"
8055;Hungary;HUN;life_expectancy;Life Expectancy (years);2017;"75.82							"
8056;Hungary;HUN;life_expectancy;Life Expectancy (years);2018;"76.07							"
8057;Hungary;HUN;life_expectancy;Life Expectancy (years);2019;"76.32							"
8058;Hungary;HUN;life_expectancy;Life Expectancy (years);2020;"75.62							"
8059;Hungary;HUN;life_expectancy;Life Expectancy (years);2021;
8060;Iceland;ISL;life_expectancy;Life Expectancy (years);1960;"73.76							"
8061;Iceland;ISL;life_expectancy;Life Expectancy (years);1961;"73.5							"
8062;Iceland;ISL;life_expectancy;Life Expectancy (years);1962;"73.72							"
8063;Iceland;ISL;life_expectancy;Life Expectancy (years);1963;"73.04							"
8064;Iceland;ISL;life_expectancy;Life Expectancy (years);1964;"73.54							"
8065;Iceland;ISL;life_expectancy;Life Expectancy (years);1965;"73.87							"
8066;Iceland;ISL;life_expectancy;Life Expectancy (years);1966;"73.3							"
8067;Iceland;ISL;life_expectancy;Life Expectancy (years);1967;"73.78							"
8068;Iceland;ISL;life_expectancy;Life Expectancy (years);1968;"74.01							"
8069;Iceland;ISL;life_expectancy;Life Expectancy (years);1969;"73.78							"
8070;Iceland;ISL;life_expectancy;Life Expectancy (years);1970;"73.93							"
8071;Iceland;ISL;life_expectancy;Life Expectancy (years);1971;"73.57							"
8072;Iceland;ISL;life_expectancy;Life Expectancy (years);1972;"74.46							"
8073;Iceland;ISL;life_expectancy;Life Expectancy (years);1973;"74.45							"
8074;Iceland;ISL;life_expectancy;Life Expectancy (years);1974;"74.51							"
8075;Iceland;ISL;life_expectancy;Life Expectancy (years);1975;"75.58							"
8076;Iceland;ISL;life_expectancy;Life Expectancy (years);1976;"76.97							"
8077;Iceland;ISL;life_expectancy;Life Expectancy (years);1977;"76.37							"
8078;Iceland;ISL;life_expectancy;Life Expectancy (years);1978;"76.65							"
8079;Iceland;ISL;life_expectancy;Life Expectancy (years);1979;"76.77							"
8080;Iceland;ISL;life_expectancy;Life Expectancy (years);1980;"76.85							"
8081;Iceland;ISL;life_expectancy;Life Expectancy (years);1981;"76.52							"
8082;Iceland;ISL;life_expectancy;Life Expectancy (years);1982;"77.04							"
8083;Iceland;ISL;life_expectancy;Life Expectancy (years);1983;"76.85							"
8084;Iceland;ISL;life_expectancy;Life Expectancy (years);1984;"77.58							"
8085;Iceland;ISL;life_expectancy;Life Expectancy (years);1985;"77.6							"
8086;Iceland;ISL;life_expectancy;Life Expectancy (years);1986;"77.99							"
8087;Iceland;ISL;life_expectancy;Life Expectancy (years);1987;"77.34							"
8088;Iceland;ISL;life_expectancy;Life Expectancy (years);1988;"77.08							"
8089;Iceland;ISL;life_expectancy;Life Expectancy (years);1989;"78.14							"
8090;Iceland;ISL;life_expectancy;Life Expectancy (years);1990;"78.04							"
8091;Iceland;ISL;life_expectancy;Life Expectancy (years);1991;"77.99							"
8092;Iceland;ISL;life_expectancy;Life Expectancy (years);1992;"78.76							"
8093;Iceland;ISL;life_expectancy;Life Expectancy (years);1993;"78.93							"
8094;Iceland;ISL;life_expectancy;Life Expectancy (years);1994;"79.25							"
8095;Iceland;ISL;life_expectancy;Life Expectancy (years);1995;"77.98							"
8096;Iceland;ISL;life_expectancy;Life Expectancy (years);1996;"78.78							"
8097;Iceland;ISL;life_expectancy;Life Expectancy (years);1997;"78.89							"
8098;Iceland;ISL;life_expectancy;Life Expectancy (years);1998;"79.6							"
8099;Iceland;ISL;life_expectancy;Life Expectancy (years);1999;"79.35							"
8100;Iceland;ISL;life_expectancy;Life Expectancy (years);2000;"79.65							"
8101;Iceland;ISL;life_expectancy;Life Expectancy (years);2001;"80.69							"
8102;Iceland;ISL;life_expectancy;Life Expectancy (years);2002;"80.5							"
8103;Iceland;ISL;life_expectancy;Life Expectancy (years);2003;"80.96							"
8104;Iceland;ISL;life_expectancy;Life Expectancy (years);2004;"81.0							"
8105;Iceland;ISL;life_expectancy;Life Expectancy (years);2005;"81.5							"
8106;Iceland;ISL;life_expectancy;Life Expectancy (years);2006;"81.16							"
8107;Iceland;ISL;life_expectancy;Life Expectancy (years);2007;"81.45							"
8108;Iceland;ISL;life_expectancy;Life Expectancy (years);2008;"81.61							"
8109;Iceland;ISL;life_expectancy;Life Expectancy (years);2009;"81.75							"
8110;Iceland;ISL;life_expectancy;Life Expectancy (years);2010;"81.9							"
8111;Iceland;ISL;life_expectancy;Life Expectancy (years);2011;"82.36							"
8112;Iceland;ISL;life_expectancy;Life Expectancy (years);2012;"82.92							"
8113;Iceland;ISL;life_expectancy;Life Expectancy (years);2013;"82.06							"
8114;Iceland;ISL;life_expectancy;Life Expectancy (years);2014;"82.86							"
8115;Iceland;ISL;life_expectancy;Life Expectancy (years);2015;"82.47							"
8116;Iceland;ISL;life_expectancy;Life Expectancy (years);2016;"82.2							"
8117;Iceland;ISL;life_expectancy;Life Expectancy (years);2017;"82.66							"
8118;Iceland;ISL;life_expectancy;Life Expectancy (years);2018;"82.86							"
8119;Iceland;ISL;life_expectancy;Life Expectancy (years);2019;"83.16							"
8120;Iceland;ISL;life_expectancy;Life Expectancy (years);2020;"83.07							"
8121;Iceland;ISL;life_expectancy;Life Expectancy (years);2021;
8122;Ireland;IRL;life_expectancy;Life Expectancy (years);1960;"70.19							"
8123;Ireland;IRL;life_expectancy;Life Expectancy (years);1961;"69.68							"
8124;Ireland;IRL;life_expectancy;Life Expectancy (years);1962;"69.99							"
8125;Ireland;IRL;life_expectancy;Life Expectancy (years);1963;"70.23							"
8126;Ireland;IRL;life_expectancy;Life Expectancy (years);1964;"70.49							"
8127;Ireland;IRL;life_expectancy;Life Expectancy (years);1965;"70.69							"
8128;Ireland;IRL;life_expectancy;Life Expectancy (years);1966;"70.22							"
8129;Ireland;IRL;life_expectancy;Life Expectancy (years);1967;"71.25							"
8130;Ireland;IRL;life_expectancy;Life Expectancy (years);1968;"70.94							"
8131;Ireland;IRL;life_expectancy;Life Expectancy (years);1969;"70.85							"
8132;Ireland;IRL;life_expectancy;Life Expectancy (years);1970;"70.9							"
8133;Ireland;IRL;life_expectancy;Life Expectancy (years);1971;"71.68							"
8134;Ireland;IRL;life_expectancy;Life Expectancy (years);1972;"71.02							"
8135;Ireland;IRL;life_expectancy;Life Expectancy (years);1973;"71.24							"
8136;Ireland;IRL;life_expectancy;Life Expectancy (years);1974;"71.18							"
8137;Ireland;IRL;life_expectancy;Life Expectancy (years);1975;"71.75							"
8138;Ireland;IRL;life_expectancy;Life Expectancy (years);1976;"71.86							"
8139;Ireland;IRL;life_expectancy;Life Expectancy (years);1977;"72.0							"
8140;Ireland;IRL;life_expectancy;Life Expectancy (years);1978;"72.0							"
8141;Ireland;IRL;life_expectancy;Life Expectancy (years);1979;"72.27							"
8142;Ireland;IRL;life_expectancy;Life Expectancy (years);1980;"72.6							"
8143;Ireland;IRL;life_expectancy;Life Expectancy (years);1981;"72.95							"
8144;Ireland;IRL;life_expectancy;Life Expectancy (years);1982;"73.21							"
8145;Ireland;IRL;life_expectancy;Life Expectancy (years);1983;"73.24							"
8146;Ireland;IRL;life_expectancy;Life Expectancy (years);1984;"73.66							"
8147;Ireland;IRL;life_expectancy;Life Expectancy (years);1985;"73.62							"
8148;Ireland;IRL;life_expectancy;Life Expectancy (years);1986;"73.67							"
8149;Ireland;IRL;life_expectancy;Life Expectancy (years);1987;"74.43							"
8150;Ireland;IRL;life_expectancy;Life Expectancy (years);1988;"74.44							"
8151;Ireland;IRL;life_expectancy;Life Expectancy (years);1989;"74.46							"
8152;Ireland;IRL;life_expectancy;Life Expectancy (years);1990;"74.85							"
8153;Ireland;IRL;life_expectancy;Life Expectancy (years);1991;"75.03							"
8154;Ireland;IRL;life_expectancy;Life Expectancy (years);1992;"75.42							"
8155;Ireland;IRL;life_expectancy;Life Expectancy (years);1993;"75.29							"
8156;Ireland;IRL;life_expectancy;Life Expectancy (years);1994;"75.79							"
8157;Ireland;IRL;life_expectancy;Life Expectancy (years);1995;"75.47							"
8158;Ireland;IRL;life_expectancy;Life Expectancy (years);1996;"75.83							"
8159;Ireland;IRL;life_expectancy;Life Expectancy (years);1997;"75.99							"
8160;Ireland;IRL;life_expectancy;Life Expectancy (years);1998;"76.18							"
8161;Ireland;IRL;life_expectancy;Life Expectancy (years);1999;"76.08							"
8162;Ireland;IRL;life_expectancy;Life Expectancy (years);2000;"76.54							"
8163;Ireland;IRL;life_expectancy;Life Expectancy (years);2001;"77.13							"
8164;Ireland;IRL;life_expectancy;Life Expectancy (years);2002;"77.63							"
8165;Ireland;IRL;life_expectancy;Life Expectancy (years);2003;"78.14							"
8166;Ireland;IRL;life_expectancy;Life Expectancy (years);2004;"78.54							"
8167;Ireland;IRL;life_expectancy;Life Expectancy (years);2005;"78.94							"
8168;Ireland;IRL;life_expectancy;Life Expectancy (years);2006;"79.24							"
8169;Ireland;IRL;life_expectancy;Life Expectancy (years);2007;"79.64							"
8170;Ireland;IRL;life_expectancy;Life Expectancy (years);2008;"80.1							"
8171;Ireland;IRL;life_expectancy;Life Expectancy (years);2009;"80.19							"
8172;Ireland;IRL;life_expectancy;Life Expectancy (years);2010;"80.74							"
8173;Ireland;IRL;life_expectancy;Life Expectancy (years);2011;"80.75							"
8174;Ireland;IRL;life_expectancy;Life Expectancy (years);2012;"80.85							"
8175;Ireland;IRL;life_expectancy;Life Expectancy (years);2013;"80.95							"
8176;Ireland;IRL;life_expectancy;Life Expectancy (years);2014;"81.35							"
8177;Ireland;IRL;life_expectancy;Life Expectancy (years);2015;"81.45							"
8178;Ireland;IRL;life_expectancy;Life Expectancy (years);2016;"81.65							"
8179;Ireland;IRL;life_expectancy;Life Expectancy (years);2017;"82.16							"
8180;Ireland;IRL;life_expectancy;Life Expectancy (years);2018;"82.2							"
8181;Ireland;IRL;life_expectancy;Life Expectancy (years);2019;"82.7							"
8182;Ireland;IRL;life_expectancy;Life Expectancy (years);2020;"82.2							"
8183;Ireland;IRL;life_expectancy;Life Expectancy (years);2021;
8184;Italy;ITA;life_expectancy;Life Expectancy (years);1960;"69.12							"
8185;Italy;ITA;life_expectancy;Life Expectancy (years);1961;"69.76							"
8186;Italy;ITA;life_expectancy;Life Expectancy (years);1962;"69.15							"
8187;Italy;ITA;life_expectancy;Life Expectancy (years);1963;"69.25							"
8188;Italy;ITA;life_expectancy;Life Expectancy (years);1964;"70.31							"
8189;Italy;ITA;life_expectancy;Life Expectancy (years);1965;"70.17							"
8190;Italy;ITA;life_expectancy;Life Expectancy (years);1966;"70.93							"
8191;Italy;ITA;life_expectancy;Life Expectancy (years);1967;"70.96							"
8192;Italy;ITA;life_expectancy;Life Expectancy (years);1968;"70.78							"
8193;Italy;ITA;life_expectancy;Life Expectancy (years);1969;"70.81							"
8194;Italy;ITA;life_expectancy;Life Expectancy (years);1970;"71.56							"
8195;Italy;ITA;life_expectancy;Life Expectancy (years);1971;"71.81							"
8196;Italy;ITA;life_expectancy;Life Expectancy (years);1972;"72.08							"
8197;Italy;ITA;life_expectancy;Life Expectancy (years);1973;"72.03							"
8198;Italy;ITA;life_expectancy;Life Expectancy (years);1974;"72.73							"
8199;Italy;ITA;life_expectancy;Life Expectancy (years);1975;"72.65							"
8200;Italy;ITA;life_expectancy;Life Expectancy (years);1976;"72.99							"
8201;Italy;ITA;life_expectancy;Life Expectancy (years);1977;"73.36							"
8202;Italy;ITA;life_expectancy;Life Expectancy (years);1978;"73.69							"
8203;Italy;ITA;life_expectancy;Life Expectancy (years);1979;"74.0							"
8204;Italy;ITA;life_expectancy;Life Expectancy (years);1980;"73.94							"
8205;Italy;ITA;life_expectancy;Life Expectancy (years);1981;"74.35							"
8206;Italy;ITA;life_expectancy;Life Expectancy (years);1982;"74.81							"
8207;Italy;ITA;life_expectancy;Life Expectancy (years);1983;"74.64							"
8208;Italy;ITA;life_expectancy;Life Expectancy (years);1984;"75.39							"
8209;Italy;ITA;life_expectancy;Life Expectancy (years);1985;"75.47							"
8210;Italy;ITA;life_expectancy;Life Expectancy (years);1986;"75.77							"
8211;Italy;ITA;life_expectancy;Life Expectancy (years);1987;"76.22							"
8212;Italy;ITA;life_expectancy;Life Expectancy (years);1988;"76.37							"
8213;Italy;ITA;life_expectancy;Life Expectancy (years);1989;"76.82							"
8214;Italy;ITA;life_expectancy;Life Expectancy (years);1990;"76.97							"
8215;Italy;ITA;life_expectancy;Life Expectancy (years);1991;"77.02							"
8216;Italy;ITA;life_expectancy;Life Expectancy (years);1992;"77.42							"
8217;Italy;ITA;life_expectancy;Life Expectancy (years);1993;"77.72							"
8218;Italy;ITA;life_expectancy;Life Expectancy (years);1994;"77.92							"
8219;Italy;ITA;life_expectancy;Life Expectancy (years);1995;"78.17							"
8220;Italy;ITA;life_expectancy;Life Expectancy (years);1996;"78.52							"
8221;Italy;ITA;life_expectancy;Life Expectancy (years);1997;"78.82							"
8222;Italy;ITA;life_expectancy;Life Expectancy (years);1998;"78.98							"
8223;Italy;ITA;life_expectancy;Life Expectancy (years);1999;"79.42							"
8224;Italy;ITA;life_expectancy;Life Expectancy (years);2000;"79.78							"
8225;Italy;ITA;life_expectancy;Life Expectancy (years);2001;"80.13							"
8226;Italy;ITA;life_expectancy;Life Expectancy (years);2002;"80.23							"
8227;Italy;ITA;life_expectancy;Life Expectancy (years);2003;"79.98							"
8228;Italy;ITA;life_expectancy;Life Expectancy (years);2004;"80.78							"
8229;Italy;ITA;life_expectancy;Life Expectancy (years);2005;"80.78							"
8230;Italy;ITA;life_expectancy;Life Expectancy (years);2006;"81.28							"
8231;Italy;ITA;life_expectancy;Life Expectancy (years);2007;"81.43							"
8232;Italy;ITA;life_expectancy;Life Expectancy (years);2008;"81.49							"
8233;Italy;ITA;life_expectancy;Life Expectancy (years);2009;"81.64							"
8234;Italy;ITA;life_expectancy;Life Expectancy (years);2010;"82.04							"
8235;Italy;ITA;life_expectancy;Life Expectancy (years);2011;"82.19							"
8236;Italy;ITA;life_expectancy;Life Expectancy (years);2012;"82.24							"
8237;Italy;ITA;life_expectancy;Life Expectancy (years);2013;"82.69							"
8238;Italy;ITA;life_expectancy;Life Expectancy (years);2014;"83.09							"
8239;Italy;ITA;life_expectancy;Life Expectancy (years);2015;"82.54							"
8240;Italy;ITA;life_expectancy;Life Expectancy (years);2016;"83.24							"
8241;Italy;ITA;life_expectancy;Life Expectancy (years);2017;"82.95							"
8242;Italy;ITA;life_expectancy;Life Expectancy (years);2018;"83.35							"
8243;Italy;ITA;life_expectancy;Life Expectancy (years);2019;"83.5							"
8244;Italy;ITA;life_expectancy;Life Expectancy (years);2020;"82.34							"
8245;Italy;ITA;life_expectancy;Life Expectancy (years);2021;
8246;Latvia;LVA;life_expectancy;Life Expectancy (years);1960;"69.79							"
8247;Latvia;LVA;life_expectancy;Life Expectancy (years);1961;"70.03							"
8248;Latvia;LVA;life_expectancy;Life Expectancy (years);1962;"69.43							"
8249;Latvia;LVA;life_expectancy;Life Expectancy (years);1963;"69.83							"
8250;Latvia;LVA;life_expectancy;Life Expectancy (years);1964;"71.03							"
8251;Latvia;LVA;life_expectancy;Life Expectancy (years);1965;"70.73							"
8252;Latvia;LVA;life_expectancy;Life Expectancy (years);1966;"70.71							"
8253;Latvia;LVA;life_expectancy;Life Expectancy (years);1967;"70.39							"
8254;Latvia;LVA;life_expectancy;Life Expectancy (years);1968;"70.04							"
8255;Latvia;LVA;life_expectancy;Life Expectancy (years);1969;"69.8							"
8256;Latvia;LVA;life_expectancy;Life Expectancy (years);1970;"69.84							"
8257;Latvia;LVA;life_expectancy;Life Expectancy (years);1971;"70.16							"
8258;Latvia;LVA;life_expectancy;Life Expectancy (years);1972;"69.88							"
8259;Latvia;LVA;life_expectancy;Life Expectancy (years);1973;"69.81							"
8260;Latvia;LVA;life_expectancy;Life Expectancy (years);1974;"69.74							"
8261;Latvia;LVA;life_expectancy;Life Expectancy (years);1975;"68.93							"
8262;Latvia;LVA;life_expectancy;Life Expectancy (years);1976;"69.05							"
8263;Latvia;LVA;life_expectancy;Life Expectancy (years);1977;"69.1							"
8264;Latvia;LVA;life_expectancy;Life Expectancy (years);1978;"68.99							"
8265;Latvia;LVA;life_expectancy;Life Expectancy (years);1979;"68.5							"
8266;Latvia;LVA;life_expectancy;Life Expectancy (years);1980;"68.81							"
8267;Latvia;LVA;life_expectancy;Life Expectancy (years);1981;"68.79							"
8268;Latvia;LVA;life_expectancy;Life Expectancy (years);1982;"69.33							"
8269;Latvia;LVA;life_expectancy;Life Expectancy (years);1983;"69.12							"
8270;Latvia;LVA;life_expectancy;Life Expectancy (years);1984;"69.16							"
8271;Latvia;LVA;life_expectancy;Life Expectancy (years);1985;"69.29							"
8272;Latvia;LVA;life_expectancy;Life Expectancy (years);1986;"70.62							"
8273;Latvia;LVA;life_expectancy;Life Expectancy (years);1987;"70.69							"
8274;Latvia;LVA;life_expectancy;Life Expectancy (years);1988;"70.62							"
8275;Latvia;LVA;life_expectancy;Life Expectancy (years);1989;"70.16							"
8276;Latvia;LVA;life_expectancy;Life Expectancy (years);1990;"69.27							"
8277;Latvia;LVA;life_expectancy;Life Expectancy (years);1991;"69.03							"
8278;Latvia;LVA;life_expectancy;Life Expectancy (years);1992;"68.4							"
8279;Latvia;LVA;life_expectancy;Life Expectancy (years);1993;"66.72							"
8280;Latvia;LVA;life_expectancy;Life Expectancy (years);1994;"65.66							"
8281;Latvia;LVA;life_expectancy;Life Expectancy (years);1995;"66.39							"
8282;Latvia;LVA;life_expectancy;Life Expectancy (years);1996;"68.78							"
8283;Latvia;LVA;life_expectancy;Life Expectancy (years);1997;"69.35							"
8284;Latvia;LVA;life_expectancy;Life Expectancy (years);1998;"69.01							"
8285;Latvia;LVA;life_expectancy;Life Expectancy (years);1999;"69.74							"
8286;Latvia;LVA;life_expectancy;Life Expectancy (years);2000;"70.31							"
8287;Latvia;LVA;life_expectancy;Life Expectancy (years);2001;"70.76							"
8288;Latvia;LVA;life_expectancy;Life Expectancy (years);2002;"70.96							"
8289;Latvia;LVA;life_expectancy;Life Expectancy (years);2003;"71.27							"
8290;Latvia;LVA;life_expectancy;Life Expectancy (years);2004;"72.03							"
8291;Latvia;LVA;life_expectancy;Life Expectancy (years);2005;"71.36							"
8292;Latvia;LVA;life_expectancy;Life Expectancy (years);2006;"70.87							"
8293;Latvia;LVA;life_expectancy;Life Expectancy (years);2007;"71.02							"
8294;Latvia;LVA;life_expectancy;Life Expectancy (years);2008;"72.42							"
8295;Latvia;LVA;life_expectancy;Life Expectancy (years);2009;"73.08							"
8296;Latvia;LVA;life_expectancy;Life Expectancy (years);2010;"73.48							"
8297;Latvia;LVA;life_expectancy;Life Expectancy (years);2011;"73.58							"
8298;Latvia;LVA;life_expectancy;Life Expectancy (years);2012;"73.78							"
8299;Latvia;LVA;life_expectancy;Life Expectancy (years);2013;"73.98							"
8300;Latvia;LVA;life_expectancy;Life Expectancy (years);2014;"74.12							"
8301;Latvia;LVA;life_expectancy;Life Expectancy (years);2015;"74.48							"
8302;Latvia;LVA;life_expectancy;Life Expectancy (years);2016;"74.58							"
8303;Latvia;LVA;life_expectancy;Life Expectancy (years);2017;"74.63							"
8304;Latvia;LVA;life_expectancy;Life Expectancy (years);2018;"74.78							"
8305;Latvia;LVA;life_expectancy;Life Expectancy (years);2019;"75.39							"
8306;Latvia;LVA;life_expectancy;Life Expectancy (years);2020;"75.39							"
8307;Latvia;LVA;life_expectancy;Life Expectancy (years);2021;
8308;Lithuania;LTU;life_expectancy;Life Expectancy (years);1960;"69.85							"
8309;Lithuania;LTU;life_expectancy;Life Expectancy (years);1961;"70.1							"
8310;Lithuania;LTU;life_expectancy;Life Expectancy (years);1962;"69.1							"
8311;Lithuania;LTU;life_expectancy;Life Expectancy (years);1963;"70.2							"
8312;Lithuania;LTU;life_expectancy;Life Expectancy (years);1964;"71.51							"
8313;Lithuania;LTU;life_expectancy;Life Expectancy (years);1965;"71.33							"
8314;Lithuania;LTU;life_expectancy;Life Expectancy (years);1966;"71.52							"
8315;Lithuania;LTU;life_expectancy;Life Expectancy (years);1967;"71.6							"
8316;Lithuania;LTU;life_expectancy;Life Expectancy (years);1968;"71.31							"
8317;Lithuania;LTU;life_expectancy;Life Expectancy (years);1969;"70.93							"
8318;Lithuania;LTU;life_expectancy;Life Expectancy (years);1970;"70.8							"
8319;Lithuania;LTU;life_expectancy;Life Expectancy (years);1971;"71.74							"
8320;Lithuania;LTU;life_expectancy;Life Expectancy (years);1972;"71.02							"
8321;Lithuania;LTU;life_expectancy;Life Expectancy (years);1973;"71.33							"
8322;Lithuania;LTU;life_expectancy;Life Expectancy (years);1974;"71.24							"
8323;Lithuania;LTU;life_expectancy;Life Expectancy (years);1975;"70.87							"
8324;Lithuania;LTU;life_expectancy;Life Expectancy (years);1976;"70.96							"
8325;Lithuania;LTU;life_expectancy;Life Expectancy (years);1977;"70.81							"
8326;Lithuania;LTU;life_expectancy;Life Expectancy (years);1978;"70.6							"
8327;Lithuania;LTU;life_expectancy;Life Expectancy (years);1979;"70.48							"
8328;Lithuania;LTU;life_expectancy;Life Expectancy (years);1980;"70.48							"
8329;Lithuania;LTU;life_expectancy;Life Expectancy (years);1981;"70.46							"
8330;Lithuania;LTU;life_expectancy;Life Expectancy (years);1982;"70.84							"
8331;Lithuania;LTU;life_expectancy;Life Expectancy (years);1983;"70.78							"
